pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
26,665625,"Peguero, Elvis",829,3.1,0.692,0.192,0.692,0.885,0.681,0.706,0.695,18,26,95.1,15.5,2027,95.5,96.7,0,26,0,1.2,6.92,109,148,120,146,299,319,297,-7.6,7.6,71.8846648,7.2250972
26,660896,"Alcala, Jorge",931,2.8,0.731,0.231,0.731,0.962,0.73,0.63,0.615,19,26,95.8,17.2,2466,93,92.41,0,26,0,-0.6,5.95,111,148,114,147,296,323,295,-10.8,10.8,72.58758083,7.562358333
26,663432,"Rainey, Tanner",939,2.8,0.6,0.24,0.577,0.84,0.595,0.673,0.626,15,25,97.3,17,2392,91.9,91.87,0,26,0,0,6.32,112,146,121,145,300,323,298,-6.6,6.6,71.5238392,7.1665892
26,675627,"Grove, Michael",827,3.1,0.88,0.24,0.846,1.12,0.831,0.724,0.703,22,25,95.4,17.2,2392,90.8,91.7,0,26,0,0.9,6.79,109,151,121,147,300,317,292,-12.7,12.7,71.03837647,7.112244118
26,622554,"Domínguez, Seranthony",1064,2.4,0.615,0.192,0.615,0.808,0.613,0.648,0.62,16,26,94.9,17.9,2382,94.9,95.5,0,26,0,0.6,6.6,111,149,120,149,296,326,296,-6,6,72.45335417,7.292187917
26,595345,"Okert, Steven",616,4.2,0.72,0.28,0.692,1,0.709,0.651,0.629,18,25,91.7,17.9,2254,88.5,88.67,0,26,0,0.2,6.51,110,150,123,150,298,322,294,-8.9,8.9,70.52477542,7.0811325
25,656730,"Megill, Trevor",668,3.7,0.68,0.08,0.68,0.76,0.629,0.658,0.662,17,25,93.9,16.9,2506,97.1,97.59,0,25,0,0.5,6.62,107,149,117,147,307,325,296,-4.2,4.2,70.63918875,7.30779375
25,676092,"Snider, Collin",676,3.7,0.76,0.12,0.76,0.88,0.715,0.747,0.768,19,25,89.9,16,2676,87.9,87.92,0,25,0,0,6.18,114,149,117,147,292,318,291,-6.9,6.9,68.81195625,7.045615417
25,656641,"Latz, Jacob",813,3.1,0.696,0.087,0.64,0.783,0.594,0.577,0.598,16,23,94.6,15.4,2328,89.4,89.66,0,25,0,0.3,6.58,113,144,117,146,296,318,296,-7.9,7.9,71.0983987,7.168492174
25,664126,"Fairbanks, Pete",696,3.6,0.6,0.08,0.6,0.68,0.559,0.648,0.662,15,25,91.5,15.8,2421,92.4,92.36,0,25,0,0,6.44,109,148,119,150,291,326,299,-6.2,6.2,68.888355,7.288235
25,605513,"Turnbull, Spencer",916,2.7,0.68,0.24,0.68,0.92,0.689,0.639,0.653,17,25,92.5,18.2,2552,88.3,88.3,0,25,0,0,6.2,107,148,117,149,291,324,292,-6.6,6.6,70.77923238,7.301185714
25,519043,"Moore, Matt",854,2.9,0.52,0.16,0.52,0.68,0.518,0.627,0.589,13,25,95.1,18.2,2070,87.2,86.7,0,25,0,-0.5,6.12,111,149,120,149,303,321,297,-4.3,4.3,71.44345042,6.999213333
25,628708,"Marte, Yunior",482,5.2,0.792,0.167,0.76,0.958,0.73,0.743,0.764,19,24,92.5,16.9,2478,90.1,90.08,0,25,0,0,6.19,109,145,117,147,296,323,291,-7.4,7.4,72.40087773,7.528965
25,657024,"Swanson, Erik",667,3.7,0.56,0.24,0.56,0.8,0.583,0.686,0.689,14,25,97.5,15.3,1975,89.1,89.86,0,25,0,0.8,6.79,107,149,118,148,289,317,289,-6.7,6.7,72.08058571,7.155978571
25,643338,"Green, Chad",840,3,0.56,0.08,0.56,0.64,0.524,0.631,0.592,14,25,97.1,17.4,2416,94.1,94.35,0,25,0,0.2,6.52,114,148,118,150,295,322,297,-4.8,4.8,69.13167136,6.879243636
25,677053,"Nardi, Andrew",906,2.8,0.792,0.25,0.76,1.042,0.758,0.662,0.694,19,24,88.3,17.4,2270,90.8,91.38,0,25,0,0.6,6.81,108,148,118,146,296,317,288,-14,14,69.073285,6.775471
25,656234,"Bird, Jake",684,3.7,0.84,0.28,0.84,1.12,0.845,0.694,0.682,21,25,99.1,14.8,2228,92.9,92.71,0,25,0,-0.2,5.86,117,149,124,149,305,335,305,-10.7,10.7,72.58400389,7.223597778
25,453286,"Scherzer, Max",669,3.7,0.72,0.24,0.72,0.96,0.724,0.66,0.657,18,25,96,15.5,2327,87.1,86.88,0,25,0,-0.2,6.23,119,151,119,150,303,325,296,-9.2,9.2,72.94576044,7.340373913
25,572955,"Johnson, Pierce",916,2.7,0.8,0.2,0.8,1,0.78,0.646,0.646,20,25,91.4,16.8,2830,88.1,87.5,0,25,0,-0.6,5.88,113,152,120,148,298,320,293,-9.1,9.1,72.49310611,7.359611111
25,622253,"Tate, Dillon",590,4.2,0.84,0.2,0.84,1.04,0.815,0.641,0.65,21,25,90.5,17.8,2034,89.9,90.46,0,25,0,0.6,6.62,110,149,122,146,302,325,292,-14.1,14.1,69.31155565,6.955430435
25,681035,"Scott, Christian",787,3.2,0.72,0.16,0.72,0.88,0.694,0.618,0.625,18,25,93.4,16.3,2244,90.9,91.78,0,25,0,0.9,6.97,111,149,118,151,297,326,301,-7.8,7.8,70.9649856,7.0801332
25,657585,"Garrett, Reed",980,2.6,0.88,0.32,0.88,1.2,0.895,0.689,0.692,22,25,93.7,15.4,2164,91.4,91.12,0,25,0,-0.3,6.23,112,149,118,151,295,322,297,-16.1,16.1,69.4788125,7.27147625
25,672582,"Zerpa, Angel",951,2.6,0.75,0.208,0.72,0.958,0.708,0.758,0.73,18,24,95.6,16.7,2230,92,90.82,0,25,0,-1.2,5.53,114,148,117,149,300,323,296,-9.3,9.3,71.27038429,7.248834762
25,606160,"Montero, Rafael",683,3.7,0.56,0.2,0.56,0.76,0.567,0.587,0.572,14,25,95.4,16.8,2243,93,92.7,0,25,0,-0.3,6.18,111,147,115,147,290,317,293,-3.6,3.6,71.64513136,7.196987273
25,643377,"Jax, Griffin",1068,2.3,0.68,0.16,0.68,0.84,0.659,0.645,0.641,17,25,91.4,17.9,2531,92.7,93.04,0,25,0,0.3,6.44,114,146,118,149,297,322,293,-4.8,4.8,70.5231092,7.0787372
24,641656,"Hamilton, Ian",619,3.9,0.783,0.261,0.75,1.043,0.754,0.668,0.697,18,23,92.2,17.2,1890,92,91.1,0,24,0,-0.9,5.75,109,150,117,151,293,320,285,-12.7,12.7,70.17499652,6.883896522
24,663436,"Martin, Davis",892,2.7,0.708,0.125,0.708,0.833,0.671,0.679,0.654,17,24,95.9,17.3,2444,88.1,88.43,0,24,0,0.3,6.48,111,148,116,148,292,326,296,-6.6,6.6,71.47792546,7.203354091
24,547973,"Chapman, Aroldis",1128,2.1,0.609,0.261,0.583,0.87,0.608,0.622,0.633,14,23,94.4,17,2285,95.8,97.74,0,24,0,1.9,7.35,111,148,110,146,306,326,294,-8.1,8.1,71.69191783,7.350086957
24,669212,"Morgan, Eli",646,3.7,0.625,0.292,0.625,0.917,0.658,0.604,0.629,15,24,90.8,16.4,2273,84.7,85.06,0,24,0,0.4,6.36,114,149,124,146,299,320,301,-6.7,6.7,70.6780595,7.3779495
24,675540,"Curry, Xzavion",639,3.8,0.667,0.292,0.667,0.958,0.695,0.736,0.708,16,24,97.2,16.2,2295,86.1,86.07,0,24,0,0,6.19,114,146,125,148,297,321,303,-7.8,7.8,72.5958287,7.518971304
24,669387,"Mlodzinski, Carmen",866,2.8,0.826,0.217,0.792,1.043,0.776,0.671,0.687,19,23,94,16.3,2486,91,91.51,0,24,0,0.5,6.46,106,145,112,145,310,326,298,-10,10,70.9170875,7.12177125
24,641312,"Anderson, Shaun",244,9.8,0.708,0.25,0.708,0.958,0.718,0.671,0.654,17,24,94.8,17.4,2447,87.8,88.79,0,24,0,1,6.85,110,145,118,144,295,325,293,-7.8,7.8,71.81133833,7.049059167
24,666129,"Garrett, Braxton",588,4.1,0.75,0.125,0.75,0.875,0.708,0.746,0.701,18,24,98.3,16.1,2024,87,87.58,0,24,0,0.6,6.78,106,149,112,146,296,321,296,-6.6,6.6,73.38443348,7.325424783
24,695076,"Lowder, Rhett",498,4.8,0.583,0.083,0.583,0.667,0.545,0.653,0.647,14,24,95.9,15.8,2342,89.2,89.2,0,24,0,0,6.16,111,147,121,150,295,324,294,-3,3,71.22397917,7.2014125
24,592426,"Jackson, Luke",917,2.6,0.875,0.292,0.875,1.167,0.88,0.691,0.68,21,24,95.2,16.4,2272,89,89.83,0,24,0,0.8,6.78,108,145,119,147,296,325,295,-14.7,14.7,72.9017295,7.256262
24,543518,"McGough, Scott",577,4.2,0.696,0.565,0.667,1.261,0.787,0.622,0.592,16,23,95.7,17,2095,90.2,89.55,0,24,0,-0.7,5.89,115,146,122,145,298,317,297,-10,10,73.46485227,7.252283182
24,680704,"Sandlin, Nick",1003,2.4,0.783,0.261,0.75,1.043,0.754,0.752,0.724,18,23,96.1,16.5,2436,86.2,86.57,0,24,0,0.4,6.55,111,150,121,149,296,319,301,-9.1,9.1,72.297005,7.47902
23,608638,"Chargois, JT",529,4.3,0.304,0.087,0.304,0.391,0.301,0.577,0.521,7,23,95.7,19,2353,92.2,92.18,0,23,0,0,6.26,111,151,119,148,297,324,291,0.3,-0.3,71.08443727,7.199243182
23,666974,"Cano, Yennier",1008,2.3,0.818,0.318,0.783,1.136,0.802,0.778,0.789,18,22,97.4,14.9,1985,93.8,93.19,0,23,0,-0.6,6.07,109,145,116,147,300,324,296,-13.2,13.2,71.39179333,7.129977619
23,682120,"Herrin, Tim",1011,2.3,0.696,0.304,0.696,1,0.727,0.686,0.64,16,23,96.8,17.3,2319,86.5,86.99,0,23,0,0.5,6.57,110,149,123,147,295,317,295,-8.5,8.5,72.631705,7.490744545
23,621053,"Ferguson, Tyler",819,2.8,0.652,0.261,0.652,0.913,0.672,0.665,0.636,15,23,91.8,18.4,2383,90.2,89.51,0,23,0,-0.7,6.02,113,148,124,151,293,327,304,-7.3,7.3,71.608605,7.311056818
23,600986,"Vieira, Thyago",737,3.1,0.739,0.304,0.739,1.043,0.764,0.616,0.595,17,23,96,17.2,2281,94.4,95.38,0,23,0,1,6.92,110,148,121,147,300,315,291,-10.9,10.9,72.37539409,7.289547727
23,681869,"Dubin, Shawn",840,2.7,0.826,0.348,0.826,1.174,0.858,0.7,0.667,19,23,95.4,16.4,2471,89.5,89.53,0,23,0,0,6.49,110,147,113,146,293,323,294,-13.4,13.4,71.45070455,7.178650909
23,608371,"Sims, Lucas",885,2.6,0.565,0.13,0.565,0.696,0.547,0.598,0.563,13,23,93.5,17.5,2902,88.3,87.66,0,23,0,-0.6,5.8,108,148,120,147,294,321,290,-3.8,3.8,70.49436857,7.268840476
23,623149,"Sewald, Paul",629,3.7,0.696,0.391,0.696,1.087,0.759,0.687,0.658,16,23,96.7,16.7,2526,88.4,88.71,0,23,0,0.3,6.47,113,150,120,150,297,314,291,-6.4,6.4,70.96577955,7.002663636
23,695243,"Miller, Mason",1024,2.2,0.773,0.227,0.739,1,0.733,0.619,0.619,17,22,95.2,15.8,2406,96.4,97.12,0,23,0,0.7,6.77,112,148,117,149,296,322,298,-7.2,7.2,70.01187833,7.101902778
23,670124,"Oller, Adam",710,3.2,0.783,0.261,0.783,1.043,0.787,0.719,0.677,18,23,97.2,16.4,2168,89.2,89.25,0,23,0,0.1,6.47,108,147,122,147,298,323,295,-10.8,10.8,70.31979364,6.943341818
23,669062,"Miller, Erik",1269,1.8,0.652,0.261,0.652,0.913,0.672,0.597,0.616,15,23,91.2,16.2,2183,89.4,89.71,0,23,0,0.3,6.5,108,147,121,148,289,316,294,-9,9,68.30977909,7.043454091
23,669721,"Daniel, Davis",508,4.5,0.696,0.304,0.696,1,0.727,0.655,0.649,16,23,94.3,17,2040,87.5,88.14,0,23,0,0.6,6.72,114,149,116,152,305,328,300,-9,9,72.7248,7.1003055
23,664350,"Sánchez, Sixto",621,3.7,0.913,0.217,0.913,1.13,0.886,0.741,0.698,21,23,97.8,15.3,2124,87.8,87.29,0,23,0,-0.5,6.01,112,147,113,146,294,316,292,-13.6,13.6,71.6512487,7.348623478
23,641941,"Pagán, Emilio",593,3.9,0.87,0.217,0.87,1.087,0.848,0.642,0.644,20,23,94.1,16.8,2408,90.4,91.24,0,23,0,0.8,6.74,107,146,123,148,294,320,286,-9,9,70.144523,7.041726
22,702352,"Bivens, Spencer",768,2.9,0.636,0.091,0.636,0.727,0.595,0.637,0.622,14,22,93.9,17.5,1994,91.7,91.92,0,22,0,0.2,6.31,115,150,121,150,292,318,293,-2.8,2.8,70.47327381,7.021422857
22,674285,"Salazar, Eduardo",494,4.5,0.727,0.136,0.727,0.864,0.692,0.745,0.719,16,22,100.1,14.9,2039,92.2,93.01,0,22,0,0.8,6.67,113,147,120,147,299,322,298,-6.4,6.4,73.63842905,7.142735714
22,605488,"Springs, Jeffrey",565,3.9,0.636,0.182,0.636,0.818,0.629,0.56,0.541,14,22,92,17.9,1674,82.9,82.92,0,22,0,0,6.33,102,152,115,147,303,326,296,-4.2,4.2,71.290995,7.227101
22,676596,"Fleming, Josh",534,4.1,0.682,0.136,0.682,0.818,0.652,0.587,0.586,15,22,89.7,18.1,1807,87.3,87.66,0,22,0,0.4,6.49,112,149,112,149,305,324,294,-7.4,7.4,70.7596081,7.099439524
22,676702,"Stratton, Hunter",587,3.7,0.818,0.273,0.818,1.091,0.823,0.656,0.629,18,22,97.4,15.4,2651,93.8,94.04,0,22,0,0.2,6.42,114,146,113,146,305,326,297,-12.5,12.5,73.40071158,7.279183684
22,700270,"Diaz, Yilber",469,4.7,0.818,0.409,0.818,1.227,0.87,0.689,0.685,18,22,97.1,13.9,2303,91.8,91.22,0,22,0,-0.6,5.91,115,150,124,150,301,317,296,-9.6,9.6,70.66075091,7.026119545
22,655889,"Rodríguez, Manuel",605,3.6,0.636,0.182,0.636,0.818,0.629,0.647,0.643,14,22,95.3,16.4,2261,93.6,93.98,0,22,0,0.4,6.5,103,146,117,146,298,326,297,-5.1,5.1,71.23614818,7.139712273
22,669372,"Ginn, J.T.",515,4.3,0.727,0.136,0.727,0.864,0.692,0.632,0.633,16,22,93,17.6,1908,89.7,90.61,0,22,0,0.9,6.71,110,147,124,148,297,318,295,-6.6,6.6,71.30242667,7.129685714
21,571510,"Boyd, Matthew",669,3.1,0.81,0.333,0.81,1.143,0.838,0.618,0.62,17,21,90.4,18.1,2154,85,84.98,0,21,0,0,6.26,109,152,128,148,302,324,298,-8.3,8.3,71.85732333,7.492391905
21,641703,"Honeywell, Brent",595,3.5,0.667,0.238,0.667,0.905,0.677,0.623,0.619,14,21,93.7,16.5,2178,90.7,90.61,0,21,0,-0.1,6.12,116,151,130,151,300,318,296,-4.4,4.4,69.23063429,7.051297143
21,543339,"Hudson, Daniel",999,2.1,0.6,0.2,0.571,0.8,0.575,0.59,0.582,12,20,96.4,16.7,2436,94.3,94.53,0,21,0,0.2,6.4,118,151,122,151,297,315,294,-4.2,4.2,71.28126737,6.875754737
21,518397,"Alexander, Scott",566,3.7,0.65,0.25,0.619,0.9,0.635,0.609,0.593,13,20,97.9,17.7,2175,90.4,90.23,0,21,0,-0.2,6.14,112,147,119,150,297,322,299,-4,4,74.443913,7.354131
21,681892,"Funderburk, Kody",652,3.2,1,0.421,0.905,1.421,0.938,0.743,0.761,19,19,95.3,15,2327,89.3,90.36,0,21,0,1.1,6.9,105,145,116,146,297,320,291,-12.3,12.3,70.39934,7.0719355
21,669084,"Hall, DL",782,2.7,0.85,0.15,0.81,1,0.767,0.698,0.73,17,20,91.6,17.9,2211,87.8,88.66,0,21,0,0.9,6.79,109,150,119,147,304,320,296,-7,7,71.96255706,7.456568235
21,681402,"Varland, Gus",455,4.6,0.81,0.286,0.81,1.095,0.818,0.647,0.651,17,21,92.9,15.7,2284,91.9,92.24,0,21,0,0.3,6.45,110,148,124,149,291,325,297,-8.2,8.2,71.09410737,6.986754737
21,663992,"Lovelady, Richard",528,4,0.667,0.238,0.667,0.905,0.677,0.7,0.665,14,21,95.7,17.4,2264,89.5,90.98,0,21,0,1.5,7.22,108,151,118,148,304,328,296,-6.7,6.7,72.0783695,7.0195605
21,656629,"Kopech, Michael",1143,1.8,0.619,0.095,0.619,0.714,0.581,0.584,0.599,13,21,91.3,18.5,2555,95.8,96.64,0,21,0,0.8,6.85,116,149,119,150,293,318,296,-6.7,6.7,69.02965222,6.812006111
21,656271,"Burke, Brock",575,3.7,0.85,0.4,0.81,1.25,0.854,0.641,0.65,17,20,95.8,15.2,2210,92,92.99,0,21,0,1,6.89,108,150,120,148,306,328,297,-11.7,11.7,71.9607645,7.1738495
20,670955,"Uceta, Edwin",672,3,0.8,0.2,0.8,1,0.78,0.718,0.738,16,20,93,16.1,2340,90,89.6,0,20,0,-0.4,6.16,102,144,115,144,299,326,299,-8.1,8.1,70.1418145,7.4007435
20,676282,"Cantillo, Joey",711,2.8,0.789,0.474,0.75,1.263,0.829,0.625,0.615,15,19,96.5,17.3,1825,89.3,91.46,0,20,0,2.2,7.43,116,151,129,146,302,324,300,-7.1,7.1,72.62950684,6.977911579
20,664849,"Young, Danny",697,2.9,0.85,0.25,0.85,1.1,0.843,0.71,0.717,17,20,92.7,14,2487,88.7,88.04,0,20,0,-0.7,6.05,114,150,119,150,294,324,293,-8.4,8.4,69.32770333,7.115608889
20,675921,"Howard, Spencer",537,3.7,0.7,0.1,0.7,0.8,0.654,0.594,0.585,14,20,91.4,18.9,2067,90,90.52,0,20,0,0.5,6.68,106,151,122,150,300,322,293,-5.9,5.9,70.10212158,7.101439474
20,663738,"Lynch IV, Daniel",631,3.2,0.556,0.222,0.5,0.778,0.515,0.607,0.596,10,18,96.4,17.8,2111,89.6,90.2,0,20,0,0.6,6.58,113,150,116,149,304,326,293,-3.4,3.4,73.11667778,7.322693333
20,630023,"Chirinos, Yonny",515,3.9,0.8,0.35,0.8,1.15,0.834,0.727,0.701,16,20,95.2,17.4,2208,91.1,90.77,0,20,0,-0.3,6.13,107,144,120,145,301,328,299,-7.9,7.9,71.8246185,7.090468
20,642520,"Garabito, Gerson",492,4.1,0.6,0,0.6,0.6,0.529,0.654,0.667,12,20,94.9,16.8,2399,86.9,87.48,0,20,0,0.6,6.66,114,146,116,148,293,318,295,-5.5,5.5,72.25379895,7.250828421
20,641745,"Keller, Brad",743,2.7,0.6,0.35,0.6,0.95,0.659,0.663,0.61,12,20,95.9,17.3,2354,88.7,88.52,0,20,0,-0.2,6.06,104,149,120,148,298,323,293,-8.1,8.1,71.40903,7.3903505
20,621114,"Burr, Ryan",570,3.5,0.8,0.4,0.8,1.2,0.854,0.664,0.64,16,20,97.3,17.3,2375,89.4,90.52,0,20,0,1.1,6.95,107,147,117,147,294,320,292,-10.2,10.2,72.708804,7.541155
20,688107,"Gasser, Robert",399,5,0.8,0.05,0.8,0.85,0.724,0.634,0.642,16,20,91.8,17.3,2204,89.3,89.86,0,20,0,0.6,6.7,108,150,120,144,298,313,295,-6.3,6.3,71.63702167,7.104143889
20,670167,"Schreiber, John",895,2.2,0.7,0.15,0.7,0.85,0.673,0.592,0.592,14,20,89.7,19.2,2160,88.5,88.9,0,20,0,0.4,6.47,108,148,115,147,297,322,294,-6.7,6.7,69.65251,7.039736316
20,605156,"Brooks, Aaron",403,5,0.737,0.316,0.7,1.053,0.729,0.594,0.618,14,19,97.2,15.8,2066,88.6,88.1,0,20,0,-0.5,6.08,110,145,119,149,300,319,295,-5.7,5.7,71.02017235,7.48485
19,593974,"Peralta, Wandy",613,3.1,0.684,0.053,0.684,0.737,0.623,0.692,0.683,13,19,97.7,13.5,2160,94.3,93.21,0,19,0,-1.1,5.67,113,151,117,150,298,322,292,-3.6,3.6,71.10260471,6.883073529
19,621242,"Díaz, Edwin",912,2.1,0.632,0.158,0.632,0.789,0.616,0.661,0.621,12,19,94.5,18.2,2322,94,95.96,0,19,0,2,7.33,123,150,119,150,294,324,298,-5.4,5.4,71.57056688,7.167453125
19,605347,"López, Jorge",802,2.4,0.684,0.211,0.684,0.895,0.682,0.667,0.652,13,19,96,16.5,2059,91.6,91.77,0,19,0,0.2,6.4,119,150,120,151,295,322,296,-5.5,5.5,70.97455375,7.307045625
19,592454,"Kahnle, Tommy",750,2.5,0.684,0.368,0.684,1.053,0.741,0.626,0.593,13,19,94,17.6,1643,89.7,90.47,0,19,0,0.8,6.72,112,149,115,152,293,325,284,-6.8,6.8,70.74193056,7.308433889
19,624522,"Thompson, Keegan",538,3.5,0.632,0.263,0.632,0.895,0.653,0.656,0.62,12,19,95.4,18.3,2537,89.9,89.93,0,19,0,0,6.19,113,149,118,152,297,325,297,-7.2,7.2,71.7153279,7.193915789
19,673929,"Leasure, Jordan",560,3.4,0.737,0.316,0.737,1.053,0.765,0.709,0.704,14,19,93.2,16.9,2442,89,90.08,0,19,0,1.1,6.9,112,149,118,148,295,320,295,-8.3,8.3,71.33621474,7.314828421
19,680897,"Nastrini, Nick",734,2.6,0.737,0.368,0.737,1.105,0.785,0.704,0.654,14,19,96,17.4,2243,87.7,87.96,0,19,0,0.3,6.49,110,146,118,148,297,325,294,-9.2,9.2,72.9414979,7.552003684
19,621363,"Poche, Colin",543,3.5,0.526,0.105,0.526,0.632,0.503,0.693,0.652,10,19,96.8,17.1,2258,89.1,90.47,0,19,0,1.4,7.17,102,150,117,145,297,325,295,-2.6,2.6,71.25304941,7.060257647
19,681799,"Roberts, Ethan",474,4,0.526,0.105,0.526,0.632,0.501,0.589,0.587,10,19,94.2,17,2834,84.9,85.11,0,19,0,0.2,6.38,118,150,120,151,301,324,295,-3.4,3.4,72.63895824,7.206257059
18,680744,"Madden, Ty",403,4.5,0.824,0.294,0.778,1.118,0.789,0.595,0.606,14,17,92.2,17.1,2323,89.9,89.81,0,18,0,-0.1,6.14,115,149,115,147,295,324,294,-6.7,6.7,70.13406765,6.797717059
18,547001,"Poteet, Cody",384,4.7,0.556,0.056,0.556,0.611,0.511,0.649,0.654,10,18,93.2,17.3,2345,88.9,88.11,0,18,0,-0.8,5.76,105,150,121,151,292,317,291,-2.2,2.2,70.28731222,7.127542778
18,641585,"France, J.P.",466,3.9,0.778,0.333,0.778,1.111,0.81,0.663,0.661,14,18,92.1,16.9,2499,87,86.71,0,18,0,-0.3,6.24,107,148,118,147,293,319,294,-7,7,70.41071308,7.096396923
18,543351,"Jackson, Jay",453,4,0.722,0.278,0.722,1,0.738,0.595,0.594,13,18,91.4,18.5,2176,87.6,87.78,0,18,0,0.2,6.37,109,151,121,149,297,323,290,-6.4,6.4,71.91313235,7.424989412
18,607644,"Means, John",320,5.6,0.412,0.118,0.389,0.529,0.384,0.703,0.633,7,17,100.7,16.8,2282,85.7,85.6,0,18,0,-0.1,6.22,108,150,121,149,309,329,292,0.2,-0.2,72.66591944,7.358732778
18,669674,"Long, Sam",702,2.6,0.778,0.222,0.778,1,0.769,0.725,0.705,14,18,93.6,16.7,2314,88.9,88.95,0,18,0,0,6.14,111,149,118,150,303,324,293,-6.7,6.7,71.01035722,7.160066667
18,547184,"Kelly, Michael",470,3.8,0.706,0.176,0.667,0.882,0.648,0.65,0.69,12,17,90.1,16.6,2639,86.3,85.52,0,18,0,-0.8,5.89,108,148,113,147,296,320,294,-4.6,4.6,68.064982,7.056718
18,681911,"Vesia, Alex",1109,1.6,0.611,0.278,0.611,0.889,0.642,0.627,0.594,11,18,93.6,18.3,2291,89.5,89.74,0,18,0,0.2,6.37,118,152,125,151,294,315,293,-4.5,4.5,70.68305059,7.173942941
18,669952,"White, Mitch",413,4.4,0.611,0.167,0.611,0.778,0.601,0.644,0.593,11,18,98,17.2,2390,88.8,88.71,0,18,0,-0.1,6.36,113,150,119,150,291,318,291,-6.9,6.9,73.284082,7.450696667
18,688297,"Roycroft, Chris",596,3,0.667,0.222,0.667,0.889,0.669,0.688,0.675,12,18,93.2,15.2,2205,93.3,94.71,0,18,0,1.4,7.09,113,147,114,149,305,317,301,-8.1,8.1,70.15181,6.881742941
18,647315,"Pop, Zach",744,2.4,0.667,0.167,0.667,0.833,0.65,0.728,0.73,12,18,97.9,15.2,2284,94.6,94.97,0,18,0,0.4,6.51,110,148,118,147,291,320,292,-5.5,5.5,73.28759438,7.1763575
18,669724,"Hanifee, Brenan",447,4,0.667,0.333,0.667,1,0.708,0.646,0.626,12,18,97.1,16.1,2002,93.1,92.91,0,18,0,-0.2,6.14,116,146,116,146,297,327,294,-5.6,5.6,73.27949188,7.08122875
17,662253,"Muñoz, Andrés",951,1.8,0.529,0.176,0.529,0.706,0.533,0.553,0.527,9,17,95,18,2199,92.9,93.76,0,17,0,0.9,6.72,117,150,114,149,294,320,293,-2.5,2.5,71.42454353,7.162077647
17,666159,"Manning, Matt",438,3.9,0.813,0.25,0.765,1.063,0.76,0.657,0.69,13,16,91.7,17.4,2232,89.8,90.79,0,17,0,1,6.88,104,145,107,146,293,333,299,-6,6,71.92778063,7.291739375
17,518617,"Diekman, Jake",627,2.7,0.471,0.353,0.471,0.824,0.544,0.633,0.612,8,17,94.8,17.7,2284,91.5,91.42,0,17,0,-0.1,6.57,113,148,121,147,298,319,294,-2.7,2.7,72.65925438,7.26551125
17,683409,"Chivilli, Angel",513,3.3,0.706,0.059,0.706,0.765,0.644,0.627,0.632,12,17,93.2,15.5,2059,92.2,92.73,0,17,0,0.5,6.33,114,149,126,150,304,333,307,-4.5,4.5,70.42705824,7.121517059
17,642048,"Saucedo, Tayler",626,2.7,0.824,0.294,0.824,1.118,0.834,0.711,0.719,14,17,89.1,15.9,2275,88.1,88.72,0,17,0,0.6,6.75,107,150,117,146,290,319,287,-6.4,6.4,69.73498067,7.318155333
17,621051,"Wilson, Steven",623,2.7,0.563,0.25,0.529,0.813,0.554,0.631,0.627,9,16,90.3,19.1,2460,85.3,86.09,0,17,0,0.8,6.76,110,145,111,142,297,321,292,-4.4,4.4,69.78879375,7.25754125
17,678606,"Ferrer, Jose A.",476,3.6,0.533,0.133,0.471,0.667,0.457,0.554,0.581,8,15,92.7,16.8,2068,95.6,95.08,0,17,0,-0.5,6.06,103,143,115,143,301,320,291,-3,3,72.51992063,7.43671375
17,671305,"Otañez, Michel",601,2.8,0.647,0.118,0.647,0.765,0.614,0.6,0.574,11,17,93.5,17.2,2225,93.1,92.99,0,17,0,-0.1,6.39,111,148,121,147,296,322,298,-6.9,6.9,72.33096313,7.20844
17,657053,"Toussaint, Touki",491,3.5,0.938,0.438,0.882,1.375,0.927,0.728,0.724,15,16,91.5,16.1,2118,87.3,88.78,0,17,0,1.5,7.14,106,147,121,147,295,327,291,-9.8,9.8,69.78696706,7.264312353
17,701542,"Warren, Will",458,3.7,0.765,0.412,0.765,1.176,0.828,0.658,0.607,13,17,94.6,18.8,2400,90.1,90.69,0,17,0,0.6,6.74,112,149,120,149,293,325,284,-7.3,7.3,71.17508688,7.23583375
17,670046,"Rosenberg, Kenny",403,4.2,0.706,0.235,0.706,0.941,0.71,0.694,0.685,12,17,93.2,16.8,2052,86,85.08,0,17,0,-0.9,5.75,109,151,115,148,306,324,298,-4.9,4.9,72.00627125,7.281035
17,621199,"Bowman, Matt",497,3.4,0.588,0.294,0.588,0.882,0.628,0.626,0.572,10,17,98,17.4,1872,88.9,89.42,0,17,0,0.5,6.69,114,149,119,149,302,322,297,-6.3,6.3,76.35232571,7.401865
16,663574,"Santillan, Tony",504,3.2,0.5,0.125,0.5,0.625,0.487,0.574,0.58,8,16,92.2,18.3,2317,92.5,92.04,0,16,0,-0.5,6.01,113,148,123,149,296,321,290,-4.5,4.5,70.41137313,6.9170825
